120304010000;111;14;000000000000000000000
120304010000;111;4;000000000000000000000
120304010100;111;14;000000000000000000000
120304010100;111;4;000000000000000000000
120304010200;111;14;000000000000000000000
120304010200;111;4;000000000000000000000
120304020000;111;14;000000000000000000000
120304020000;111;4;000000000000000000000
120304020100;111;14;000000000000000000000
120304020100;111;4;000000000000000000000
120304020200;111;14;000000000000000000000
120304020200;111;4;000000000000000000000
120304030000;111;14;00000000001310437128
120304030000;111;4;000000000000000000000
120304030100;111;14;00000000001310437128
120304030100;111;4;000000000000000000000
120304030200;111;14;000000000000000000000
120304030200;111;4;000000000000000000000
120305000000;111;14;000000000000000000000
120305000000;111;4;000000000000000000000
120305010000;111;14;000000000000000000000
120305010000;111;4;000000000000000000000
120305020000;111;14;000000000000000000000
120305020000;111;4;000000000000000000000
120305030000;111;14;000000000000000000000
120305030000;111;4;000000000000000000000
121400000000;111;14;000000000000000000000
121400000000;111;4;000000000000000000000
130000000000;111;14;00000000008514891137
130000000000;111;4;000000000000000000000
130100000000;111;14;00000000000415471020
130100000000;111;4;000000000000000000000
131100000000;111;14;00000000008099420117
131100000000;111;4;000000000000000000000
131600000000;111;14;000000000000000000000
131600000000;111;4;000000000000000000000
135000000000;111;14;00000000001157633542
135000000000;111;4;000000000000000000000
135100000000;111;14;000000000000000000000
135100000000;111;4;000000000000000000000
135105000000;111;14;000000000000000000000
135105000000;111;4;000000000000000000000
135105010000;111;14;000000000000000000000
135105010000;111;4;000000000000000000000
135105020000;111;14;000000000000000000000
135105020000;111;4;000000000000000000000
135105030000;111;14;000000000000000000000
135105030000;111;4;000000000000000000000
135105040000;111;14;000000000000000000000
135105040000;111;4;000000000000000000000
135105050000;111;14;000000000000000000000
135105050000;111;4;000000000000000000000
135105060000;111;14;000000000000000000000
135105060000;111;4;000000000000000000000
135156000000;111;14;000000000000000000000
135156000000;111;4;000000000000000000000
135156010000;111;14;000000000000000000000
135156010000;111;4;000000000000000000000
135156020000;111;14;000000000000000000000
135156020000;111;4;000000000000000000000
135171000000;111;14;000000000000000000000
135171000000;111;4;000000000000000000000
135171010000;111;14;000000000000000000000
135171010000;111;4;000000000000000000000
135171020000;111;14;000000000000000000000
135171020000;111;4;000000000000000000000
135171030000;111;14;000000000000000000000
135171030000;111;4;000000000000000000000
135171040000;111;14;000000000000000000000
135171040000;111;4;000000000000000000000
136100000000;111;14;00000000001157633542
136100000000;111;4;000000000000000000000
136101000000;111;14;00000000001073614708
136101000000;111;4;000000000000000000000
136103000000;111;14;00000000000084018834
136103000000;111;4;000000000000000000000
136104000000;111;14;000000000000000000000
136104000000;111;4;000000000000000000000
136190000000;111;14;000000000000000000000
136190000000;111;4;000000000000000000000
136600000000;111;14;000000000000000000000
136600000000;111;4;000000000000000000000
136601000000;111;14;000000000000000000000
136601000000;111;4;000000000000000000000
136602000000;111;14;000000000000000000000
136602000000;111;4;000000000000000000000
139000000000;111;14;-0000000002036625524
139000000000;111;4;000000000000000000000
139100000000;111;14;-0000000001916654047
139100000000;111;4;000000000000000000000
139150000000;111;14;-0000000001916654047
139150000000;111;4;000000000000000000000
139197000000;111;14;000000000000000000000
139197000000;111;4;000000000000000000000
139600000000;111;14;-0000000000119971477
139600000000;111;4;000000000000000000000
139601000000;111;14;000000000000000000000
139601000000;111;4;000000000000000000000
139602000000;111;14;000000000000000000000
139602000000;111;4;000000000000000000000
139604000000;111;14;-0000000000000107512
139604000000;111;4;000000000000000000000
139605000000;111;14;-0000000000119863965
139605000000;111;4;000000000000000000000
139603000000;111;14;000000000000000000000
139603000000;111;4;000000000000000000000
139608000000;111;14;000000000000000000000
139608000000;111;4;000000000000000000000
140000000000;111;14;00000000000067316633
140000000000;111;4;00000000000007199181
140200000000;111;14;000000000000000000000
140200000000;111;4;000000000000000000000
140201000000;111;14;000000000000000000000
140201000000;111;4;000000000000000000000
140202000000;111;14;000000000000000000000
140202000000;111;4;000000000000000000000
140100000000;111;14;00000000000078536539
140100000000;111;4;00000000000007199181
140102000000;111;14;00000000000000048690
140102000000;111;4;000000000000000000000
140103000000;111;14;00000000000007009301
140103000000;111;4;000000000000000000000
140104000000;111;14;00000000000010372689
140104000000;111;4;000000000000000000000
140105000000;111;14;00000000000006329985
140105000000;111;4;000000000000000000000
140106000000;111;14;000000000000000000000
140106000000;111;4;000000000000000000000
140108000000;111;14;000000000000000000000
140108000000;111;4;000000000000000000000
140190000000;111;14;00000000000054775874
140190000000;111;4;00000000000007199181
149100000000;111;14;-0000000000011219906
149100000000;111;4;000000000000000000000
149101000000;111;14;000000000000000000000
149101000000;111;4;000000000000000000000
149101010000;111;14;000000000000000000000
149101010000;111;4;000000000000000000000
149101020000;111;14;000000000000000000000
149101020000;111;4;000000000000000000000
150000000000;111;14;000000000000000000000
150000000000;111;4;000000000000000000000
150100000000;111;14;000000000000000000000
150100000000;111;4;000000000000000000000
150200000000;111;14;000000000000000000000
150200000000;111;4;000000000000000000000
150300000000;111;14;000000000000000000000
150300000000;111;4;000000000000000000000
150400000000;111;14;000000000000000000000
150400000000;111;4;000000000000000000000
155000000000;111;14;000000000000000000000
155000000000;111;4;000000000000000000000
156000000000;111;14;000000000000000000000
156000000000;111;4;000000000000000000000
157000000000;111;14;000000000000000000000
157000000000;111;4;000000000000000000000
160000000000;111;14;00000000000178875611
160000000000;111;4;000000000000000000000
160100000000;111;14;00000000000300652472
160100000000;111;4;000000000000000000000
160101000000;111;14;000000000000000000000
160101000000;111;4;000000000000000000000
160102000000;111;14;000000000000000000000
160102000000;111;4;000000000000000000000
160103000000;111;14;000000000000000000000
160103000000;111;4;000000000000000000000
160104000000;111;14;00000000000008603738
160104000000;111;4;000000000000000000000
160105000000;111;14;00000000000285325524
160105000000;111;4;000000000000000000000
160106000000;111;14;00000000000001261299
160106000000;111;4;000000000000000000000
160107000000;111;14;00000000000005461911
160107000000;111;4;000000000000000000000
160190000000;111;14;000000000000000000000
160190000000;111;4;000000000000000000000
160200000000;111;14;00000000000000173201
160200000000;111;4;000000000000000000000
160201000000;111;14;000000000000000000000
160201000000;111;4;000000000000000000000
160202000000;111;14;000000000000000000000
160202000000;111;4;000000000000000000000
160203000000;111;14;000000000000000000000
160203000000;111;4;000000000000000000000
160204000000;111;14;000000000000000000000
160204000000;111;4;000000000000000000000
160205000000;111;14;00000000000000173201
160205000000;111;4;000000000000000000000
160206000000;111;14;000000000000000000000
160206000000;111;4;000000000000000000000
160207000000;111;14;000000000000000000000
160207000000;111;4;000000000000000000000
160290000000;111;14;000000000000000000000
160290000000;111;4;000000000000000000000
161100000000;111;14;-0000000000121950062
161100000000;111;4;000000000000000000000
161102000000;111;14;000000000000000000000
161102000000;111;4;000000000000000000000
161104000000;111;14;-0000000000004242272
161104000000;111;4;000000000000000000000
161105000000;111;14;-0000000000116446491
161105000000;111;4;000000000000000000000
161106000000;111;14;-0000000000001261299
161106000000;111;4;000000000000000000000
161107000000;111;14;000000000000000000000
161107000000;111;4;000000000000000000000
161190000000;111;14;000000000000000000000
161190000000;111;4;000000000000000000000
161200000000;111;14;000000000000000000000
161200000000;111;4;000000000000000000000
161202000000;111;14;000000000000000000000
161202000000;111;4;000000000000000000000
161204000000;111;14;000000000000000000000
161204000000;111;4;000000000000000000000
161205000000;111;14;000000000000000000000
161205000000;111;4;000000000000000000000
161206000000;111;14;000000000000000000000
161206000000;111;4;000000000000000000000
161207000000;111;14;000000000000000000000
161207000000;111;4;000000000000000000000
161290000000;111;14;000000000000000000000
161290000000;111;4;000000000000000000000
170000000000;111;14;00000000000002877546
170000000000;111;4;000000000000000000000
170100000000;111;14;000000000000000000000
170100000000;111;4;000000000000000000000
170101000000;111;14;000000000000000000000
170101000000;111;4;000000000000000000000
170102000000;111;14;000000000000000000000
170102000000;111;4;000000000000000000000
170200000000;111;14;000000000000000000000
170200000000;111;4;000000000000000000000
170201000000;111;14;000000000000000000000
170201000000;111;4;000000000000000000000
170202000000;111;14;000000000000000000000
170202000000;111;4;000000000000000000000
179000000000;111;14;00000000000002877546
179000000000;111;4;000000000000000000000
179001000000;111;14;000000000000000000000
179001000000;111;4;000000000000000000000
179002000000;111;14;00000000000002877546
179002000000;111;4;000000000000000000000
180000000000;111;14;00000000000435288382
180000000000;111;4;000000000000000000000
180100000000;111;14;00000000000428952991
180100000000;111;4;000000000000000000000
180300000000;111;14;00000000000006335391
180300000000;111;4;000000000000000000000
190000000000;111;14;00000000000848970171
190000000000;111;4;000000000000000000000
190300000000;111;14;00000000000848970171
190300000000;111;4;000000000000000000000
190301000000;111;14;00000000000075985846
190301000000;111;4;000000000000000000000
190301010000;111;14;000000000000000000000
190301010000;111;4;000000000000000000000
190301030000;111;14;000000000000000000000
190301030000;111;4;000000000000000000000
190301040000;111;14;000000000000000000000
190301040000;111;4;000000000000000000000
190301100000;111;14;000000000000000000000
190301100000;111;4;000000000000000000000
190301060000;111;14;00000000000000611811
190301060000;111;4;000000000000000000000
190301900000;111;14;00000000000054300725
190301900000;111;4;000000000000000000000
190302000000;111;14;00000000000772984325
190302000000;111;4;000000000000000000000
190302010000;111;14;000000000000000000000
190302010000;111;4;000000000000000000000
190302020000;111;14;000000000000000000000
190302020000;111;4;000000000000000000000
190302800000;111;14;00000000000430346407
190302800000;111;4;000000000000000000000
190302070000;111;14;000000000000000000000
190302070000;111;4;000000000000000000000
190302900000;111;14;00000000000342637918
190302900000;111;4;000000000000000000000
190303000000;111;14;000000000000000000000
190303000000;111;4;000000000000000000000
190303010000;111;14;000000000000000000000
190303010000;111;4;000000000000000000000
190303010100;111;14;000000000000000000000
190303010100;111;4;000000000000000000000
190303010200;111;14;000000000000000000000
190303010200;111;4;000000000000000000000
190303020000;111;14;000000000000000000000
190303020000;111;4;000000000000000000000
190303020100;111;14;000000000000000000000
190303020100;111;4;000000000000000000000
190303020200;111;14;000000000000000000000
190303020200;111;4;000000000000000000000
191600000000;111;14;000000000000000000000
191600000000;111;4;000000000000000000000
191604000000;111;14;000000000000000000000
191604000000;111;4;000000000000000000000
191606000000;111;14;000000000000000000000
191606000000;111;4;000000000000000000000
200000000000;111;14;00000000018529675007
200000000000;111;4;000000000000000000000
210000000000;111;14;00000000017935629475
210000000000;111;4;000000000000000000000
210100000000;111;14;00000000016667565720
210100000000;111;4;000000000000000000000
210101000000;111;14;00000000000366969288
210101000000;111;4;000000000000000000000
210102000000;111;14;00000000016300596432
210102000000;111;4;000000000000000000000
211100000000;111;14;00000000001268063755
211100000000;111;4;000000000000000000000
211101000000;111;14;00000000001268063755
211101000000;111;4;000000000000000000000
211102000000;111;14;000000000000000000000
211102000000;111;4;000000000000000000000
230000000000;111;14;000000000000000000000
230000000000;111;4;000000000000000000000
230100000000;111;14;000000000000000000000
230100000000;111;4;000000000000000000000
230200000000;111;14;000000000000000000000
230200000000;111;4;000000000000000000000
230201000000;111;14;000000000000000000000
230201000000;111;4;000000000000000000000
230202000000;111;14;000000000000000000000
230202000000;111;4;000000000000000000000
230203000000;111;14;000000000000000000000
230203000000;111;4;000000000000000000000
230204000000;111;14;000000000000000000000
230204000000;111;4;000000000000000000000
230205000000;111;14;000000000000000000000
230205000000;111;4;000000000000000000000
230300000000;111;14;000000000000000000000
230300000000;111;4;000000000000000000000
230301000000;111;14;000000000000000000000
230301000000;111;4;000000000000000000000
230302000000;111;14;000000000000000000000
230302000000;111;4;000000000000000000000
230303000000;111;14;000000000000000000000
230303000000;111;4;000000000000000000000
230304000000;111;14;000000000000000000000
230304000000;111;4;000000000000000000000
230305000000;111;14;000000000000000000000
230305000000;111;4;000000000000000000000
240000000000;111;14;00000000000433101590
240000000000;111;4;000000000000000000000
240200000000;111;14;000000000000000000000
240200000000;111;4;000000000000000000000
240201000000;111;14;000000000000000000000
240201000000;111;4;000000000000000000000
240300000000;111;14;000000000000000000000
240300000000;111;4;000000000000000000000
240100000000;111;14;00000000000428632666
240100000000;111;4;000000000000000000000
240102000000;111;14;00000000000005407230
240102000000;111;4;000000000000000000000
240102010000;111;14;000000000000000000000
240102010000;111;4;000000000000000000000
240102020000;111;14;000000000000000000000
240102020000;111;4;000000000000000000000
240102030000;111;14;000000000000000000000
240102030000;111;4;000000000000000000000
240102040000;111;14;000000000000000000000
240102040000;111;4;000000000000000000000
240102050000;111;14;000000000000000000000
240102050000;111;4;000000000000000000000
240102060000;111;14;00000000000004105774
240102060000;111;4;000000000000000000000
240102080000;111;14;000000000000000000000
240102080000;111;4;000000000000000000000
240102090000;111;14;000000000000000000000
240102090000;111;4;000000000000000000000
240102070000;111;14;000000000000000000000
240102070000;111;4;000000000000000000000
240102900000;111;14;00000000000001301456
240102900000;111;4;000000000000000000000
240103000000;111;14;000000000000000000000
240103000000;111;4;000000000000000000000
240113000000;111;14;000000000000000000000
240113000000;111;4;000000000000000000000
240115000000;111;14;000000000000000000000
240115000000;111;4;000000000000000000000
240105000000;111;14;000000000000000000000
240105000000;111;4;000000000000000000000
240106000000;111;14;000000000000000000000
240106000000;111;4;000000000000000000000
240107000000;111;14;00000000000000081953
240107000000;111;4;000000000000000000000
240108000000;111;14;00000000000316651765
240108000000;111;4;000000000000000000000
240109000000;111;14;00000000000015130460
240109000000;111;4;000000000000000000000
240110000000;111;14;00000000000022014028
240110000000;111;4;000000000000000000000
240112000000;111;14;00000000000012285511
240112000000;111;4;000000000000000000000
240112020000;111;14;000000000000000000000
240112020000;111;4;000000000000000000000
240112030000;111;14;000000000000000000000
240112030000;111;4;000000000000000000000
240112040000;111;14;000000000000000000000
240112040000;111;4;000000000000000000000
240112060000;111;14;000000000000000000000
240112060000;111;4;000000000000000000000
240112090000;111;14;000000000000000000000
240112090000;111;4;000000000000000000000
240112900000;111;14;00000000000012285511
240112900000;111;4;000000000000000000000
240190000000;111;14;00000000000057061719
240190000000;111;4;000000000000000000000
270000000000;111;14;000000000000000000000
270000000000;111;4;000000000000000000000
270100000000;111;14;000000000000000000000
270100000000;111;4;000000000000000000000
270101000000;111;14;000000000000000000000
270101000000;111;4;000000000000000000000
270103000000;111;14;000000000000000000000
270103000000;111;4;000000000000000000000
280000000000;111;14;00000000000135385366
280000000000;111;4;000000000000000000000
280100000000;111;14;00000000000131696709
280100000000;111;4;000000000000000000000
280300000000;111;14;00000000000003688657
280300000000;111;4;000000000000000000000
290000000000;111;14;00000000000025558576
290000000000;111;4;000000000000000000000
293100000000;111;14;00000000000025558576
293100000000;111;4;000000000000000000000
293101000000;111;14;00000000000001006268
293101000000;111;4;000000000000000000000
293104000000;111;14;00000000000024552308
293104000000;111;4;000000000000000000000
293105000000;111;14;000000000000000000000
293105000000;111;4;000000000000000000000
293103000000;111;14;000000000000000000000
293103000000;111;4;000000000000000000000
293106000000;111;14;000000000000000000000
293106000000;111;4;000000000000000000000
293190000000;111;14;000000000000000000000
293190000000;111;4;000000000000000000000
293200000000;111;14;000000000000000000000
293200000000;111;4;000000000000000000000
293201000000;111;14;000000000000000000000
293201000000;111;4;000000000000000000000
293202000000;111;14;000000000000000000000
293202000000;111;4;000000000000000000000
293207000000;111;14;000000000000000000000
293207000000;111;4;000000000000000000000
293208000000;111;14;000000000000000000000
293208000000;111;4;000000000000000000000
293209000000;111;14;000000000000000000000
293209000000;111;4;000000000000000000000
293290000000;111;14;000000000000000000000
293290000000;111;4;000000000000000000000
400000000000;111;14;00000000002614175981
400000000000;111;4;000000000000000000000
410000000000;111;14;00000000002565519351
410000000000;111;4;000000000000000000000
410100000000;111;14;00000000002550000000
410100000000;111;4;000000000000000000000
410200000000;111;14;000000000000000000000
410200000000;111;4;000000000000000000000
410300000000;111;14;00000000000015519351
410300000000;111;4;000000000000000000000
410700000000;111;14;000000000000000000000
410700000000;111;4;000000000000000000000
410800000000;111;14;000000000000000000000
410800000000;111;4;000000000000000000000
410400000000;111;14;000000000000000000000
410400000000;111;4;000000000000000000000
410500000000;111;14;000000000000000000000
410500000000;111;4;000000000000000000000
411100000000;111;14;000000000000000000000
411100000000;111;4;000000000000000000000
411200000000;111;14;000000000000000000000
411200000000;111;4;000000000000000000000
420000000000;111;14;00000000000048656630
420000000000;111;4;000000000000000000000
420100000000;111;14;00000000000076796505
420100000000;111;4;000000000000000000000
420200000000;111;14;000000000000000000000
420200000000;111;4;000000000000000000000
420300000000;111;14;-0000000000028035498
420300000000;111;4;000000000000000000000
420301000000;111;14;-0000000000028035498
420301000000;111;4;000000000000000000000
420302000000;111;14;000000000000000000000
420302000000;111;4;000000000000000000000
420400000000;111;14;-0000000000000104377
420400000000;111;4;000000000000000000000
420500000000;111;14;000000000000000000000
420500000000;111;4;000000000000000000000
420501000000;111;14;000000000000000000000
420501000000;111;4;000000000000000000000
420502000000;111;14;000000000000000000000
420502000000;111;4;000000000000000000000
420503000000;111;14;000000000000000000000
420503000000;111;4;000000000000000000000
429000000000;111;14;000000000000000000000
429000000000;111;4;000000000000000000000
421500000000;111;14;000000000000000000000
421500000000;111;4;000000000000000000000
421600000000;111;14;000000000000000000000
421600000000;111;4;000000000000000000000
700000000000;111;14;00000000030066490452
700000000000;111;4;000000000000000000000
710000000000;111;14;000000000000000000000
710000000000;111;4;000000000000000000000
790000000000;111;14;00000000000023509558
790000000000;111;4;000000000000000000000
730000000000;111;14;00000000006734184605
730000000000;111;4;000000000000000000000
740000000000;111;14;000000000000000000000
740000000000;111;4;000000000000000000000
740100000000;111;14;000000000000000000000
740100000000;111;4;000000000000000000000
740101000000;111;14;000000000000000000000
740101000000;111;4;000000000000000000000
740102000000;111;14;000000000000000000000
740102000000;111;4;000000000000000000000
740103000000;111;14;000000000000000000000
740103000000;111;4;000000000000000000000
740104000000;111;14;000000000000000000000
740104000000;111;4;000000000000000000000
740200000000;111;14;000000000000000000000
740200000000;111;4;000000000000000000000
750000000000;111;14;00000000000079998940
750000000000;111;4;000000000000000000000
750100000000;111;14;00000000000079998940
750100000000;111;4;000000000000000000000
750101000000;111;14;000000000000000000000
750101000000;111;4;000000000000000000000
750104000000;111;14;000000000000000000000
750104000000;111;4;000000000000000000000
750300000000;111;14;000000000000000000000
750300000000;111;4;000000000000000000000
760000000000;111;14;000000000000000000000
760000000000;111;4;000000000000000000000
760100000000;111;14;000000000000000000000
760100000000;111;4;000000000000000000000
760400000000;111;14;000000000000000000000
760400000000;111;4;000000000000000000000
760900000000;111;14;000000000000000000000
760900000000;111;4;000000000000000000000
771000000000;111;14;00000000000048908569
771000000000;111;4;000000000000000000000
780000000000;111;14;00000000022179563557
780000000000;111;4;000000000000000000000
510000000000;111;14;00000000004951531017
510000000000;111;4;000000000000000000000
510100000000;111;14;00000000000027252811
510100000000;111;4;000000000000000000000
510101000000;111;14;00000000000022196353
510101000000;111;4;000000000000000000000
510102000000;111;14;00000000000005056458
510102000000;111;4;000000000000000000000
510300000000;111;14;00000000000649982166
510300000000;111;4;000000000000000000000
510301000000;111;14;00000000000393350539
510301000000;111;4;000000000000000000000
510302000000;111;14;000000000000000000000
510302000000;111;4;000000000000000000000
510303000000;111;14;00000000000256631627
510303000000;111;4;000000000000000000000
510400000000;111;14;000000000000000000000
510400000000;111;4;000000000000000000000
510500000000;111;14;00000000003750554131
510500000000;111;4;000000000000000000000
510501000000;111;14;00000000000052260881
510501000000;111;4;000000000000000000000
510511000000;111;14;00000000003698293250
510511000000;111;4;000000000000000000000
510516000000;111;14;000000000000000000000
510516000000;111;4;000000000000000000000
510200000000;111;14;00000000000517479793
510200000000;111;4;000000000000000000000
510251000000;111;14;000000000000000000000
510251000000;111;4;000000000000000000000
510251050000;111;14;000000000000000000000
510251050000;111;4;000000000000000000000
510251060000;111;14;000000000000000000000
510251060000;111;4;000000000000000000000
510251210000;111;14;000000000000000000000
510251210000;111;4;000000000000000000000
510261000000;111;14;00000000000517479793
510261000000;111;4;000000000000000000000
510266000000;111;14;000000000000000000000
510266000000;111;4;000000000000000000000
510600000000;111;14;00000000000000763271
510600000000;111;4;000000000000000000000
510651000000;111;14;00000000000000763271
510651000000;111;4;000000000000000000000
510661000000;111;14;000000000000000000000
510661000000;111;4;000000000000000000000
510671000000;111;14;000000000000000000000
510671000000;111;4;000000000000000000000
510700000000;111;14;00000000000005434666
510700000000;111;4;000000000000000000000
511100000000;111;14;000000000000000000000
511100000000;111;4;000000000000000000000
511101000000;111;14;000000000000000000000
511101000000;111;4;000000000000000000000
511102000000;111;14;000000000000000000000
511102000000;111;4;000000000000000000000
510800000000;111;14;00000000000000064179
510800000000;111;4;000000000000000000000
510801000000;111;14;000000000000000000000
510801000000;111;4;000000000000000000000
510802000000;111;14;000000000000000000000
510802000000;111;4;000000000000000000000
510803000000;111;14;00000000000000064179
510803000000;111;4;000000000000000000000
519900000000;111;14;000000000000000000000
519900000000;111;4;000000000000000000000
610000000000;111;14;00000000000463220954
610000000000;111;4;000000000000000000000
610100000000;111;14;00000000000381188795
610100000000;111;4;000000000000000000000
610200000000;111;14;00000000000047507986
610200000000;111;4;000000000000000000000
610300000000;111;14;000000000000000000000
610300000000;111;4;000000000000000000000
611400000000;111;14;00000000000000133014
611400000000;111;4;000000000000000000000
610600000000;111;14;000000000000000000000
610600000000;111;4;000000000000000000000
610601000000;111;14;000000000000000000000
610601000000;111;4;000000000000000000000
610603000000;111;14;000000000000000000000
610603000000;111;4;000000000000000000000
610400000000;111;14;000000000000000000000
610400000000;111;4;000000000000000000000
610700000000;111;14;000000000000000000000
610700000000;111;4;000000000000000000000
611100000000;111;14;000000000000000000000
611100000000;111;4;000000000000000000000
611101000000;111;14;000000000000000000000
611101000000;111;4;000000000000000000000
611102000000;111;14;000000000000000000000
611102000000;111;4;000000000000000000000
610800000000;111;14;00000000000001524397
610800000000;111;4;000000000000000000000
610801000000;111;14;00000000000001524397
610801000000;111;4;000000000000000000000
610802000000;111;14;000000000000000000000
610802000000;111;4;000000000000000000000
610803000000;111;14;000000000000000000000
610803000000;111;4;000000000000000000000
619900000000;111;14;000000000000000000000
619900000000;111;4;000000000000000000000
520000000000;111;14;000000000000000000000
520000000000;111;4;000000000000000000000
520200000000;111;14;000000000000000000000
520200000000;111;4;000000000000000000000
520300000000;111;14;000000000000000000000
520300000000;111;4;000000000000000000000
529900000000;111;14;000000000000000000000
529900000000;111;4;000000000000000000000
620000000000;111;14;00000000002510892083
620000000000;111;4;000000000000000000000
629100000000;111;14;00000000002229912375
629100000000;111;4;000000000000000000000
629600000000;111;14;00000000000280979708
629600000000;111;4;000000000000000000000
629601000000;111;14;000000000000000000000
629601000000;111;4;000000000000000000000
629602000000;111;14;000000000000000000000
629602000000;111;4;000000000000000000000
629604000000;111;14;00000000000000084733
629604000000;111;4;000000000000000000000
629605000000;111;14;00000000000280894975
629605000000;111;4;000000000000000000000
629607000000;111;14;000000000000000000000
629607000000;111;4;000000000000000000000
629603000000;111;14;000000000000000000000
629603000000;111;4;000000000000000000000
629608000000;111;14;000000000000000000000
629608000000;111;4;000000000000000000000
629669000000;111;14;000000000000000000000
629669000000;111;4;000000000000000000000
629900000000;111;14;000000000000000000000
629900000000;111;4;000000000000000000000
530000000000;111;14;00000000001284753451
530000000000;111;4;000000000000000000000
532100000000;111;14;00000000000001124382
532100000000;111;4;000000000000000000000
532101000000;111;14;00000000000001124382
532101000000;111;4;000000000000000000000
532111000000;111;14;000000000000000000000
532111000000;111;4;000000000000000000000
532166000000;111;14;000000000000000000000
532166000000;111;4;000000000000000000000
530100000000;111;14;000000000000000000000
530100000000;111;4;000000000000000000000
530200000000;111;14;000000000000000000000
530200000000;111;4;000000000000000000000
530300000000;111;14;000000000000000000000
530300000000;111;4;000000000000000000000
530400000000;111;14;000000000000000000000
530400000000;111;4;000000000000000000000
530500000000;111;14;000000000000000000000
530500000000;111;4;000000000000000000000
530600000000;111;14;00000000000938010838
530600000000;111;4;000000000000000000000
530800000000;111;14;000000000000000000000
530800000000;111;4;000000000000000000000
530900000000;111;14;00000000000030326809
530900000000;111;4;000000000000000000000
531100000000;111;14;000000000000000000000
531100000000;111;4;000000000000000000000
531200000000;111;14;000000000000000000000
531200000000;111;4;000000000000000000000
531300000000;111;14;000000000000000000000
531300000000;111;4;000000000000000000000
531400000000;111;14;000000000000000000000
531400000000;111;4;000000000000000000000
531500000000;111;14;000000000000000000000
531500000000;111;4;000000000000000000000
531600000000;111;14;000000000000000000000
531600000000;111;4;000000000000000000000
